id  title authors
519 A Kidnapped Santa Claus Baum, L. Frank (Lyman Frank)
520 The Life and Adventures of Santa Claus  Baum, L. Frank (Lyman Frank)
521 The Life and Adventures of Robinson Crusoe  Defoe, Daniel
522 The Chinese Boy and Girl  Headland, Isaac Taylor
523 Court Life in China: The Capital, Its Officials and People  Headland, Isaac Taylor
524 Ann Veronica: A Modern Love Story Wells, H. G. (Herbert George)
525 Youth, a Narrative  Conrad, Joseph
526 Heart of Darkness Conrad, Joseph
527 The End of the Tether Conrad, Joseph
528 Joe the Hotel Boy; Or, Winning out by Pluck Alger, Horatio, Jr.
529 Knights of Art: Stories of the Italian Painters Steedman, Amy
530 Driven from Home; Or, Carl Crawford's Experience  Alger, Horatio, Jr.
531 The Gaming Table: Its Votaries and Victims. Volume 2 (of 2) Steinmetz, Andrew
532 At the Foot of the Rainbow  Stratton-Porter, Gene
533 The Song of the Cardinal  Stratton-Porter, Gene
534 An Inland Voyage  Stevenson, Robert Louis
535 Travels with a Donkey in the Cevennes Stevenson, Robert Louis
536 A Footnote to History: Eight Years of Trouble in Samoa  Stevenson, Robert Louis
537 Tales of Terror and Mystery Doyle, Arthur Conan
538 Jean of the Lazy A  Bower, B. M.
539 A. W. Kinglake: A Biographical and Literary Study Tuckwell, William
540 The Red Fairy Book  
541 The Age of Innocence  Wharton, Edith
542 The Life of Me: An Autobiography  Johnson, Clarence Edgar
543 Main Street Lewis, Sinclair
544 Anne's House of Dreams  Montgomery, L. M. (Lucy Maud)
545 At the Earth's Core Burroughs, Edgar Rice
546 Under the Andes Stout, Rex
547 Baron Trigault's Vengeance  Gaboriau, Emile
548 Project Trinity, 1945-1946  Maag, Carl R.
549 The Underdogs: A Novel of the Mexican Revolution  Azuela, Mariano
550 Silas Marner  Eliot, George
551 The Land That Time Forgot Burroughs, Edgar Rice
552 The People That Time Forgot Burroughs, Edgar Rice
553 Out of Time's Abyss Burroughs, Edgar Rice
554 The Contrast  Tyler, Royall
555 The Unbearable Bassington Saki
556 Rewards and Fairies Kipling, Rudyard
557 Puck of Pook's Hill Kipling, Rudyard
558 The Thirty-Nine Steps Buchan, John
559 Greenmantle Buchan, John
560 Mr. Standfast Buchan, John
561 The Further Adventures of Robinson Crusoe Defoe, Daniel
562 The Go Ahead Boys and the Racing Motor-Boat Kay, Ross
563 The Planet Mars and Its Inhabitants, a Psychic Revelation Kennon, J. L.
564 The Mystery of Edwin Drood  Dickens, Charles
565 The Zincali: An Account of the Gypsies of Spain Borrow, George
566 The History of the Thirty Years' War  Schiller, Friedrich
567 The Complete Works of Brann, the Iconoclast — Volume 01 Brann, William Cowper
568 The Complete Works of Brann, the Iconoclast — Volume 10 Brann, William Cowper
569 The Complete Works of Brann, the Iconoclast — Volume 12 Brann, William Cowper
570 The Moravians in Georgia, 1735-1740 Fries, Adelaide L. (Adelaide Lisetta)
571 The 1995 CIA World Factbook United States. Central Intelligence Agency
572 The Great Big Treasury of Beatrix Potter  Potter, Beatrix
573 Tales from Shakespeare  Lamb, Charles
574 Poems of William Blake  Blake, William
575 The Essays or Counsels, Civil and Moral Bacon, Francis
576 The Project Gutenberg Web Pages Project Gutenberg
577 The Works of Samuel Johnson, in Sixteen Volumes. Volume 04  Johnson, Samuel
578 Down with the Cities! Nakashima, Tadashi
579 The Poems of Sidney Lanier  Lanier, Sidney
580 The Pickwick Papers Dickens, Charles
581 Ginx's Baby: His Birth and Other Misfortunes; a Satire  Jenkins, Edward
582 A Collection of Beatrix Potter Stories  Potter, Beatrix
583 The Woman in White  Collins, Wilkie
584 Our Nig; Or, Sketches from the Life of a Free Black, in a Two-story White House, North. Showing That Slavery's Shadows Fall Even There  Wilson, Harriet E.
585 Running a Thousand Miles for Freedom. Or, The Escape of William and Ellen Craft from Slavery  Craft, Ellen
586 Religio Medici, Hydriotaphia, and the Letter to a Friend  Browne, Thomas, Sir
587 Danny's Own Story Marquis, Don
588 Master Humphrey's Clock Dickens, Charles
589 Catriona  Stevenson, Robert Louis
590 Robert Louis Stevenson: A Record, an Estimate, and a Memorial Japp, Alexander H. (Alexander Hay)
591 Flame and Shadow  Teasdale, Sara
592 The Chinese Nightingale, and Other Poems  Lindsay, Vachel
593 A Selection from the Writings of Guy De Maupassant, Vol. I  Maupassant, Guy de
594 Twilight Stories  
595 The Sisters' Tragedy, with Other Poems, Lyrical and Dramatic  Aldrich, Thomas Bailey
596 Rivers to the Sea Teasdale, Sara
597 The Story of Burnt Njal: The Great Icelandic Tribune, Jurist, and Counsellor  Unknown
598 Heimskringla; Or, The Chronicle of the Kings of Norway  Snorri Sturluson
599 Vanity Fair Thackeray, William Makepeace
600 Notes from the Underground  Dostoyevsky, Fyodor
601 The Monk: A Romance Lewis, M. G. (Matthew Gregory)
602 Pharsalia; Dramatic Episodes of the Civil Wars  Lucan
603 Letters of George Borrow to the British and Foreign Bible Society Borrow, George
604 Gulliver of Mars  Arnold, Edwin Lester Linden
605 Pellucidar  Burroughs, Edgar Rice
606 Indian Why Stories: Sparks from War Eagle's Lodge-Fire  Linderman, Frank Bird
608 Areopagitica. A Speech for the Liberty of Unlicensed Printing to the Parliament of England  Milton, John
609 America, Through the Spectacles of an Oriental Diplomat Wu, Tingfang
610 Idylls of the King  Tennyson, Alfred Tennyson, Baron
611 Prester John  Buchan, John
612 The Constitution of Japan, 1946 Japan
613 The Constitution of the Empire of Japan, 1889 Japan
614 Across the Plains, with Other Memories and Essays Stevenson, Robert Louis
615 Orlando Furioso Ariosto, Lodovico
616 Prayers Written At Vailima, and A Lowden Sabbath Morn Stevenson, Robert Louis
617 Poems Seeger, Alan
618 Codex Junius 11 Unknown
619 The Warden  Trollope, Anthony
620 Sylvie and Bruno  Carroll, Lewis
621 The Varieties of Religious Experience: A Study in Human Nature  James, William
622 The Letters of Robert Louis Stevenson — Volume 1  Stevenson, Robert Louis
623 The Battle of the Books, and other Short Pieces Swift, Jonathan
624 Looking Backward, 2000 to 1887  Bellamy, Edward
625 Ponkapog Papers Aldrich, Thomas Bailey
626 The Love of Books: The Philobiblon of Richard de Bury Bury, Richard de
627 Essays of Travel  Stevenson, Robert Louis
628 The Square Root of 3  Bonnell, Jerry T.
629 The Square Root of 5  Bonnell, Jerry T.
630 The Square Root of 6  Bonnell, Jerry T.
631 The Square Root of 7  Bonnell, Jerry T.
632 The Square Root of 8  Bonnell, Jerry T.
633 The Golden Mean or Ratio[(1+sqrt(5))/2]. To 20,000 places 
634 Miscellaneous Mathematical Constants  
635 The Square Root of 10 Bonnell, Jerry T.
636 Memoirs of Extraordinary Popular Delusions — Volume 1 Mackay, Charles
637 The Letters of Robert Louis Stevenson — Volume 2  Stevenson, Robert Louis
638 An Outcast of the Islands Conrad, Joseph
639 The God-Idea of the Ancients; Or, Sex in Religion Gamble, Eliza Burt
640 The Yellow Fairy Book Lang, Andrew
641 The Violet Fairy Book Lang, Andrew
642 The Altar of the Dead James, Henry
643 The Death of the Lion James, Henry
644 The Haunted Man and the Ghost's Bargain Dickens, Charles
645 The Figure in the Carpet  James, Henry
646 The Coral Island: A Tale of the Pacific Ocean Ballantyne, R. M. (Robert Michael)
647 The Dynamiter Stevenson, Robert Louis
648 Wild Wales: Its People, Language and Scenery  Borrow, George
649 Ancient Poems, Ballads, and Songs of the Peasantry of England 
650 Pictures from Italy Dickens, Charles
651 Phantasmagoria and Other Poems  Carroll, Lewis
652 Rasselas, Prince of Abyssinia Johnson, Samuel
653 The Chimes. A Goblin Story of Some Bells That Rang an Old Year out and a New Year In  Dickens, Charles
654 Grace Abounding to the Chief of Sinners Bunyan, John
655 Life and Letters of Robert Browning Orr, Sutherland, Mrs.
656 Life of Robert Browning Sharp, William
657 The Anglo-Saxon Chronicle 
658 The Fall of Troy  Quintus, Smyrnaeus, active 4th century
659 Paul the Peddler; Or, The Fortunes of a Young Street Merchant Alger, Horatio, Jr.
660 The Gutenberg Webster's Unabridged Dictionary: Section A and B  Project Gutenberg
661 The Gutenberg Webster's Unabridged Dictionary: Section C  Project Gutenberg
662 The Gutenberg Webster's Unabridged Dictionary: Section D and E  Project Gutenberg
663 The Gutenberg Webster's Unabridged Dictionary: Section F, G and H Project Gutenberg
664 The Gutenberg Webster's Unabridged Dictionary: Section I, J, K, and L Project Gutenberg
665 The Gutenberg Webster's Unabridged Dictionary: Section M, N, and O  Project Gutenberg
666 The Gutenberg Webster's Unabridged Dictionary: Section P and Q  Project Gutenberg
667 The Gutenberg Webster's Unabridged Dictionary: Section R  Project Gutenberg
668 The Gutenberg Webster's Unabridged Dictionary: Section S  Project Gutenberg
669 The Gutenberg Webster's Unabridged Dictionary: Section T, U, V, and W Project Gutenberg
670 The Gutenberg Webster's Unabridged Dictionary: Section X, Y, and Z  Project Gutenberg
671 Phil, the Fiddler Alger, Horatio, Jr.
672 The Secret Guide to Computers Walter, Russ
673 The Gutenberg Webster's Unabridged Dictionary Project Gutenberg
674 Plutarch: Lives of the noble Grecians and Romans  Plutarch
675 American Notes  Dickens, Charles
676 The Battle of Life  Dickens, Charles
677 The Heroes; Or, Greek Fairy Tales for My Children Kingsley, Charles
678 The Cricket on the Hearth: A Fairy Tale of Home Dickens, Charles
679 Poems Harper, Frances Ellen Watkins
680 The Golden Threshold  Naidu, Sarojini
681 Creatures That Once Were Men  Gorky, Maksim
682 Catalan's Constant [Ramanujan's Formula]  Fee, Greg
683 The Compleat Angler Walton, Izaak
684 Worldwide Effects of Nuclear War: Some Perspectives United States. Arms Control and Disarmament Agency
685 The Atomic Bombings of Hiroshima and Nagasaki United States. Army. Corps of Engineers. Manhattan District
686 The Treaty of the European Union, Maastricht Treaty, 7th February, 1992 European Union
687 A Personal Record Conrad, Joseph
688 The Goodness of St. Rocque, and Other Stories Dunbar-Nelson, Alice Moore
689 The Kreutzer Sonata and Other Stories Tolstoy, Leo, graf
690 Proposed Roads to Freedom Russell, Bertrand
691 The Complete Works of James Whitcomb Riley — Volume 1 Riley, James Whitcomb
692 The Complete Works of James Whitcomb Riley — Volume 10  Riley, James Whitcomb
693 The Autobiography of a Quack, and The Case of George Dedlow Mitchell, S. Weir (Silas Weir)
694 Stories from Everybody's Magazine Various
695 Glaucus; Or, The Wonders of the Shore Kingsley, Charles
696 The Castle of Otranto Walpole, Horace
697 The Light Princess  MacDonald, George
698 Memoir of Fleeming Jenkin Stevenson, Robert Louis
699 A Child's History of England  Dickens, Charles
700 The Old Curiosity Shop  Dickens, Charles
701 The King of the Golden River  Ruskin, John
702 Somebody's Little Girl  Young, Martha
703 Lucasta Lovelace, Richard
704 The Mansion Van Dyke, Henry
705 The Roadmender  Fairless, Michael
706 The Amateur Cracksman Hornung, E. W. (Ernest William)
707 Raffles: Further Adventures of the Amateur Cracksman  Hornung, E. W. (Ernest William)
708 The Princess and the Goblin MacDonald, George
709 The Princess and Curdie MacDonald, George
710 Love of Life, and Other Stories London, Jack
711 Allan Quatermain  Haggard, H. Rider (Henry Rider)
712 Thomas Jefferson, a Character Sketch  Ellis, Edward Sylvester
713 Memoirs of Extraordinary Popular Delusions — Volume 2 Mackay, Charles
714 The Bobbsey Twins in the Country  Hope, Laura Lee
715 The Moon Endureth: Tales and Fancies  Buchan, John
716 The Cruise of the Jasper B. Marquis, Don
717 Chita: A Memory of Last Island  Hearn, Lafcadio
718 Tono-Bungay Wells, H. G. (Herbert George)
719 The Plays of W. E. Henley and R. L. Stevenson Henley, William Ernest
720 Almayer's Folly: A Story of an Eastern River  Conrad, Joseph
721 The Birds' Christmas Carol  Wiggin, Kate Douglas Smith
722 James Otis, the Pre-Revolutionist Adam, G. Mercer (Graeme Mercer)
723 Henry James, Jr.  Howells, William Dean
724 The Man of Letters as a Man of Business Howells, William Dean
725 Men of Invention and Industry Smiles, Samuel
726 A Psychological Counter-Current in Recent Fiction Howells, William Dean
727 The Star-Spangled Banner  Carpenter, John A.
728 Emile Zola  Howells, William Dean
729 Hackers, Heroes of the Computer Revolution. Chapters 1 and 2  Levy, Steven
730 Oliver Twist  Dickens, Charles
731 History of the Decline and Fall of the Roman Empire — Volume 1  Gibbon, Edward
732 History of the Decline and Fall of the Roman Empire — Volume 2  Gibbon, Edward
733 History of the Decline and Fall of the Roman Empire — Volume 3  Gibbon, Edward
734 History of the Decline and Fall of the Roman Empire — Volume 4  Gibbon, Edward
735 History of the Decline and Fall of the Roman Empire — Volume 5  Gibbon, Edward
736 History of the Decline and Fall of the Roman Empire — Volume 6  Gibbon, Edward
737 The Bobbsey Twins at School Hope, Laura Lee
738 The Puzzle of Dickens's Last Plot Lang, Andrew
739 Henry Clay's Remarks in House and Senate  Clay, Henry
740 Remarks of Mr. Calhoun of South Carolina on the bill to prevent the interference of certain federal officers in elections: delivered in the Senate of the United States February 22, 1839 Calhoun, John C. (John Caldwell)
741 Thomas Hart Benton's Remarks to the Senate on the Expunging Resolution  Benton, Thomas Hart
742 Editorials from the Hearst Newspapers Brisbane, Arthur
743 Thoughts on Man, His Nature, Productions and Discoveries. Interspersed with Some Particulars Respecting the Author  Godwin, William
744 The Golden Mean Bonnell, Jerry T.
745 One Divided by Pi (To 1 Million Digits) Kanada, Yasumasa
746 Burning Daylight  London, Jack
747 Anomalies and Curiosities of Medicine Pyle, Walter L. (Walter Lytle)
748 The Brother of Daphne Yates, Dornford
749 Barlaam and Ioasaph John of Damascus, Saint
750 The High History of the Holy Graal  
751 The Autocrat of the Breakfast-Table Holmes, Oliver Wendell
752 A Young Girl's Diary  
753 Arizona Nights  White, Stewart Edward
754 The Story of Mankind  Van Loon, Hendrik Willem
755 A Lady's Life in the Rocky Mountains  Bird, Isabella L. (Isabella Lucy)
756 Arizona Sketches  Munk, J. A. (Joseph Amasa)
757 "Fifty ""Bab"" Ballads: Much Sound and Little Sense"  Gilbert, W. S. (William Schwenck)
758 LandSat Picture of Washington, DC United States. National Aeronautics and Space Administration
759 James Pethel  Beerbohm, Max, Sir
760 Enoch Soames: A Memory of the Eighteen-Nineties Beerbohm, Max, Sir
761 A. V. Laider  Beerbohm, Max, Sir
762 British Airships, Past, Present, and Future Whale, George
763 The Round-Up: A Romance of Arizona; Novelized from Edmund Day's Melodrama Miller, Marion Mills
764 Hans Brinker; Or, The Silver Skates Dodge, Mary Mapes
765 The Moon Pool Merritt, Abraham
766 David Copperfield Dickens, Charles
767 Agnes Grey  Brontë, Anne
768 Wuthering Heights Brontë, Emily
769 The Book of Tea Okakura, Kakuzo
770 The Story of the Treasure Seekers. Being the Adventures of the Bastable Children in Search of a Fortune Nesbit, E. (Edith)
771 Biographical Notes on the Pseudonymous Bells  Brontë, Charlotte
772 Moral Emblems Stevenson, Robert Louis
773 Lord Arthur Savile's Crime; The Portrait of Mr. W.H., and Other Stories Wilde, Oscar
774 Essays and Lectures Wilde, Oscar
775 When the Sleeper Wakes  Wells, H. G. (Herbert George)
776 Hermione and Her Little Group of Serious Thinkers Marquis, Don
777 The Mastery of the Air  Claxton, William J.
778 Five Children and It  Nesbit, E. (Edith)
779 The Tragical History of Doctor Faustus. From the Quarto of 1604 Marlowe, Christopher
780 The War in the Air  Wells, H. G. (Herbert George)
781 Sinking of the Titanic and Great Sea Disasters  
782 The Travels of Sir John Mandeville  Mandeville, John, Sir
783 The Lost City Badger, Jos. E. (Joseph Edward)
784 Boyhood in Norway: Stories of Boy-Life in the Land of the Midnight Sun  Boyesen, Hjalmar Hjorth
785 On the Nature of Things Lucretius Carus, Titus
786 Hard Times  Dickens, Charles
787 The Man Between: An International Romance Barr, Amelia E.
788 The Red One London, Jack
789 The Gathering of Brother Hilarius Fairless, Michael
790 Lady Windermere's Fan Wilde, Oscar
791 The Princess  Tennyson, Alfred Tennyson, Baron
792 Wieland; Or, The Transformation: An American Tale Brown, Charles Brockden
793 Aeroplanes and Dirigibles of War  Talbot, Frederick Arthur Ambrose
